,Warehouse id,Region,SKU id,2018-04-01 00:00:00,2018-05-01 00:00:00,2018-06-01 00:00:00,2018-07-01 00:00:00,2018-08-01 00:00:00,2018-09-01 00:00:00,2018-10-01 00:00:00,2018-11-01 00:00:00,2018-12-01 00:00:00,2019-01-01 00:00:00,2019-02-01 00:00:00,2019-03-01 00:00:00,2019-04-01 00:00:00,2019-05-01 00:00:00,2019-06-01 00:00:00,2019-07-01 00:00:00,2019-08-01 00:00:00,2019-09-01 00:00:00,2019-10-01 00:00:00,2019-11-01 00:00:00,2019-12-01 00:00:00,2020-01-01 00:00:00,2020-02-01 00:00:00,2020-03-01 00:00:00,2020-04-01 00:00:00,2020-05-01 00:00:00,2020-06-01 00:00:00,2020-07-01 00:00:00,2020-08-01 00:00:00,2020-09-01 00:00:00,2020-10-01 00:00:00,2020-11-01 00:00:00,2020-12-01 00:00:00,2021-01-01 00:00:00,2021-02-01 00:00:00,2021-03-01 00:00:00,2021-04-01 00:00:00,2021-05-01 00:00:00
887,4,SOUTH,280,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,149,81,13,13,13,349,113,297,261,283,305,94,289,141,309,37,173
888,4,SOUTH,281,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,223,143,231,197,283,80,289,173,211,227,151,91
889,4,SOUTH,282,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,104,57,198,170,131,86,8,71,30,16,114,112,208,114,42,102,70,136,90,22
890,4,SOUTH,375,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,52,40,26,12,34,36,40,20,32,40,24,74,14,20,22,48,24
891,4,SOUTH,284,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,42,94,88,4,114,80,48,120,26,192,106,116,116,102,114,16,4
892,4,SOUTH,285,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,88,27,87,37,25,45,17,25,27,24,40,22,36,29,22,24,30,40,22,17
893,4,SOUTH,377,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,31,7,7,7,7,7,7,7,33,11,43,47,14,49,47,7
895,4,SOUTH,421,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,14,11,10,24,14,20,19,14,15,22,41,25,26,21,17,15
896,4,SOUTH,101,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,91,11,259,59,479,395,651,51,84,219,19
897,4,SOUTH,102,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,25,28,49,14,161,163,154,130,58
919,4,SOUTH,424,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,76,56,32,44,80,64,36,29,28,20
920,4,SOUTH,425,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,19,22,46,25,19,121,13,28
921,4,SOUTH,426,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,28,8,8,8,8,64,44,36,64,72,36,44,20,48,8
927,4,SOUTH,338,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,27,309,9
940,4,SOUTH,344,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,308,308,45,316,100,36
945,4,SOUTH,384,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,141,48,16,108,144,16,138,16,48,76,54,64,58,106,95,134,28,83,16
946,4,SOUTH,430,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,89,155,116,149,11,167,48,119,83,29,110,95,11,59,149,89,11,11
947,4,SOUTH,431,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,134,330,102,18,374,91,242,242,50,130,194,130,58,234,254,98,18
948,4,SOUTH,432,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,33,27,27,35,15,45,45,37,43,9,37,7
960,4,SOUTH,156,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,20,28,17,16
966,4,SOUTH,162,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,62,59,6
967,4,SOUTH,163,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,29
968,4,SOUTH,164,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,19
973,4,SOUTH,169,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,11,44,16,19,27,15,12
974,4,SOUTH,170,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,29,31,95,39,93,25,19
975,4,SOUTH,171,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,24,9,17,19,8
976,4,SOUTH,172,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
978,4,SOUTH,174,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
979,4,SOUTH,175,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,26,5,2,10,18,26,2
980,4,SOUTH,176,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,18,6,6
981,4,SOUTH,177,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,14,13,7
982,4,SOUTH,178,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,232,24,124,8
983,4,SOUTH,179,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,26,85,101,49
984,4,SOUTH,180,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,2,2,2,10,2,2,2,2,10,2,2
986,4,SOUTH,183,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,23,11,11,11,23,11,11,11,11,23,11,11
987,4,SOUTH,184,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,14,10,8,10,8,8,8,10,10,8,8,8,8,8,8,8,8,8,8,8
992,4,SOUTH,193,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,31,19,19,19,31,49,67,43,19,19,31,31,31,25,25,55,19
996,4,SOUTH,200,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,48,55,37,14,33,42,14
997,4,SOUTH,201,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,115,25,17,118,22,61,25
998,4,SOUTH,202,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,30,11,39,17,13,29,14
1000,4,SOUTH,204,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,29,62,77,83,56,86,20
1001,4,SOUTH,314,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,101,24,41,116,101,53,29
1002,4,SOUTH,315,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,51,12,25,38,39,23,7
1003,4,SOUTH,316,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,17
1005,4,SOUTH,318,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,14,76,50,22,26,26,8
1006,4,SOUTH,319,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,48,117,33,9,33,99,93,105,126,138,117,183,63,156,81,72,21
1007,4,SOUTH,320,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,16,9,24,14,10,6,8,12,10,16,17,6,6,16,6,13,8,8,6
1008,4,SOUTH,321,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,102,26,30,78,6,6,14,38,30,38,22,54,30,70,26,42,54,6,22
1009,4,SOUTH,322,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,54,22,2,26,42,54,34,10,40,50,16,32,52,22,48,2
1015,4,SOUTH,433,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
1016,4,SOUTH,399,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,564,226,1360,472,1016,1384,872,600,360
1017,4,SOUTH,205,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,15,31,27,11,11,11,11,11,35,19,19,63,39,47,31,23,23,19,31,11
1019,4,SOUTH,434,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,18,15,12,12,12,12,12,12,12,12
1020,4,SOUTH,208,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,24,36,66,18,30,48,36,18
1022,4,SOUTH,212,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,14,20,20,14,32,14,8,32,8,8,8
1033,4,SOUTH,228,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,17,33,27,39,15,15,15,15,27,15,15,15,27,39,15,15,15,15,15
1034,4,SOUTH,229,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,107,103,71,35,7,7,7,103,74,167,455,215,135,239,295,7,7,135
