,Warehouse id,Region,SKU id,2018-04-01 00:00:00,2018-05-01 00:00:00,2018-06-01 00:00:00,2018-07-01 00:00:00,2018-08-01 00:00:00,2018-09-01 00:00:00,2018-10-01 00:00:00,2018-11-01 00:00:00,2018-12-01 00:00:00,2019-01-01 00:00:00,2019-02-01 00:00:00,2019-03-01 00:00:00,2019-04-01 00:00:00,2019-05-01 00:00:00,2019-06-01 00:00:00,2019-07-01 00:00:00,2019-08-01 00:00:00,2019-09-01 00:00:00,2019-10-01 00:00:00,2019-11-01 00:00:00,2019-12-01 00:00:00,2020-01-01 00:00:00,2020-02-01 00:00:00,2020-03-01 00:00:00,2020-04-01 00:00:00,2020-05-01 00:00:00,2020-06-01 00:00:00,2020-07-01 00:00:00,2020-08-01 00:00:00,2020-09-01 00:00:00,2020-10-01 00:00:00,2020-11-01 00:00:00,2020-12-01 00:00:00,2021-01-01 00:00:00,2021-02-01 00:00:00,2021-03-01 00:00:00,2021-04-01 00:00:00,2021-05-01 00:00:00
229,Wh-1,NORTH,SKU-230,302.0,318.3333333333333,287.7777777777778,190.0,127.0,64.0,91.0,4.0,34.0,28.0,1.0,73.0,202.0,91.0,172.0,76.0,97.0,73.0,19.0,1.0,1.0,1.0,1.0,25.0,1.0,25.0,1.0,1.0,1.0,1.0,1.0,1.0,37.0,37.0,19.0,226.0,115.0,13.0
230,Wh-1,NORTH,SKU-231,26.0,72.0,70.66666666666667,42.0,50.0,24.0,22.0,22.0,20.0,20.0,20.0,24.0,38.0,40.0,48.0,20.0,46.0,40.0,20.0,20.0,20.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,22.0,56.0,20.0,20.0
231,Wh-1,NORTH,SKU-232,297.0,151.0,235.6666666666667,107.0,67.0,59.0,149.0,53.0,166.3333333333333,31.0,17.0,137.0,47.0,95.0,165.6666666666667,29.0,135.0,79.0,27.0,57.0,15.0,63.0,295.0,17.0,15.0,23.0,21.0,15.0,15.0,15.0,15.0,55.0,127.0,195.0,155.0,103.0,23.0,15.0
232,Wh-1,NORTH,SKU-233,78.66666666666667,31.0,65.33333333333333,51.0,21.0,33.0,33.0,13.0,11.0,29.0,11.0,39.0,25.0,23.0,59.0,17.0,17.0,15.0,11.0,11.0,11.0,11.0,34.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,12.0,11.0,421.6666666666667,521.5555555555555,334.5185185185185,57.0
233,Wh-2,EAST,SKU-1,23.0,20.0,11.0,23.0,27.0,5.0,5.0,5.0,11.0,5.0,11.0,29.0,25.0,11.0,17.0,11.0,8.0,5.0,8.0,5.0,5.0,5.0,5.0,11.0,5.0,20.0,5.0,5.0,5.0,5.0,99.0,64.33333333333333,5.0,11.0,11.0,5.0,5.0,5.0
234,Wh-2,EAST,SKU-2,20.0,18.0,19.0,18.0,9.0,13.0,8.0,10.0,8.0,8.0,18.0,11.0,12.0,8.0,8.0,10.0,10.0,14.0,8.0,8.0,8.0,8.0,8.0,15.0,8.0,15.0,12.0,8.0,9.0,15.0,9.0,8.0,8.0,8.0,10.0,14.0,15.0,8.0
235,Wh-2,EAST,SKU-3,18.0,16.66666666666667,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,10.66666666666667,7.0,7.0,7.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7.0
236,Wh-2,EAST,SKU-4,80.0,62.0,80.0,60.0,6.0,122.0,62.0,34.0,6.0,32.0,10.0,28.0,94.0,126.0,48.0,14.0,116.0,10.0,16.0,20.0,28.0,18.0,20.0,67.33333333333333,6.0,6.0,104.0,10.0,12.0,16.0,36.0,6.0,22.0,14.0,70.0,44.0,30.0,58.0
237,Wh-2,EAST,SKU-5,277.0,357.0,357.0,229.0,221.0,117.0,97.0,45.0,85.0,77.0,13.0,381.0,413.0,477.0,289.0,181.0,245.0,105.0,21.0,93.0,137.0,13.0,137.0,253.0,13.0,193.0,293.0,29.0,73.0,101.0,181.0,13.0,17.0,17.0,189.0,309.0,169.0,37.0
238,Wh-2,EAST,SKU-6,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,26.0,14.0,16.0,24.0,16.0,12.0,12.0,12.0,12.0,12.0,14.0,12.0,16.0,22.0,22.0,28.0,24.0,12.0,12.0,12.0,12.0,20.0,34.66666666666666,32.22222222222222,32.96296296296296
239,Wh-2,EAST,SKU-7,174.0,142.0,96.0,120.0,72.0,92.0,42.0,122.0,44.0,72.0,88.0,376.0,436.0,328.0,212.0,40.0,408.0,84.0,136.0,60.0,106.0,308.0,148.0,392.0,16.0,372.0,348.0,112.0,248.0,252.0,216.0,72.0,360.0,136.0,212.0,512.0,488.0,452.0
241,Wh-2,EAST,SKU-8,324.0,408.0,516.0,300.0,260.0,300.0,140.0,232.0,140.0,132.0,380.0,996.0,712.0,472.0,620.0,288.0,540.0,244.0,276.0,236.0,232.0,564.0,460.0,772.0,20.0,1048.0,496.0,300.0,612.0,532.0,438.0,188.0,784.0,176.0,876.0,916.0,412.0,996.0
242,Wh-2,EAST,SKU-234,18.0,180.0,198.0,78.0,120.0,120.0,84.0,24.0,186.0,60.0,72.0,344.0,312.6666666666667,48.0,276.0,60.0,192.0,60.0,36.0,102.0,156.0,108.0,78.0,336.0,18.0,156.0,150.0,84.0,114.0,162.0,246.0,84.0,306.0,36.0,198.0,288.0,18.0,102.0
243,Wh-2,EAST,SKU-9,19.0,151.0,61.0,1.0,97.0,55.0,19.0,55.0,31.0,67.0,43.0,67.0,209.0,259.0,127.0,103.0,79.0,151.0,37.0,25.0,91.0,133.0,115.0,151.0,1.0,175.0,145.0,55.0,121.0,217.0,79.0,85.0,163.0,55.0,196.0,236.0,121.0,49.0
244,Wh-2,EAST,SKU-10,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,31.66666666666667,25.0,25.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,9.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,27.0,13.0,35.0,15.0,64.33333333333333,119.4444444444444,109.1481481481482,87.8641975308642
245,Wh-2,EAST,SKU-13,14.0,214.0,14.0,64.0,14.0,254.0,66.0,64.0,62.0,14.0,58.0,140.0,340.0,144.0,192.0,90.0,238.0,112.0,24.0,84.0,162.0,156.0,74.0,168.0,14.0,228.6666666666667,174.0,114.0,186.0,216.0,18.0,94.0,283.3333333333333,208.0,134.0,178.0,220.0,14.0
246,Wh-2,EAST,SKU-17,11.0,411.0,11.0,171.0,11.0,323.0,171.0,131.0,51.0,11.0,91.0,171.0,51.0,493.6666666666667,531.0,75.0,443.0,75.0,43.0,51.0,307.0,299.0,211.0,59.0,11.0,571.0,147.0,211.0,443.0,291.0,35.0,91.0,115.0,67.0,467.0,643.0,539.0,11.0
253,Wh-2,EAST,SKU-25,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,55.0,73.0,53.0,67.0,35.0,35.0,19.0,21.0,59.0,35.0,59.0,19.0,99.0,35.0,19.0,19.0,39.0,63.0,67.0,31.0,27.0,71.0,63.0,19.0,19.0
258,Wh-2,EAST,SKU-30,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,67.0,123.0,79.0,29.0,25.0,61.0,24.0,37.0,62.0,53.0,97.0,75.0,131.0,7.0,59.0,87.0,41.0,67.0,55.0,69.0,49.0,51.0,35.0,115.0,135.6666666666667,84.0,13.0
259,Wh-2,EAST,SKU-31,69.0,208.3333333333333,189.0,187.0,157.0,119.0,100.0,78.0,99.0,73.0,183.0,324.3333333333333,293.4444444444444,243.0,209.0,87.0,67.0,36.0,109.0,51.0,113.0,39.0,77.0,153.0,9.0,163.0,156.0,57.0,79.0,65.0,122.0,65.0,151.0,45.0,102.0,113.0,54.0,14.0
260,Wh-2,EAST,SKU-32,966.3333333333334,449.0,761.0,489.0,777.0,529.0,233.0,329.0,153.0,289.0,521.0,958.3333333333334,1093.444444444445,842.4814814814814,473.0,253.0,113.0,377.0,297.0,97.0,257.0,145.0,297.0,217.0,17.0,249.0,489.0,169.0,185.0,181.0,201.0,177.0,185.0,89.0,245.0,185.0,409.0,89.0
262,Wh-2,EAST,SKU-237,412.0,528.0,380.0,160.0,304.0,184.0,62.0,86.0,172.0,76.0,116.0,544.0,576.6666666666666,520.0,348.0,268.0,220.0,166.0,268.0,124.0,170.0,116.0,196.0,328.0,12.0,380.0,344.0,244.0,20.0,12.0,256.0,196.0,240.0,64.0,304.0,208.0,172.0,64.0
263,Wh-2,EAST,SKU-34,174.3333333333333,146.7777777777778,35.0,83.0,87.0,45.0,21.0,47.0,37.0,25.0,49.0,116.6666666666667,136.2222222222222,129.0,49.0,95.0,23.0,30.0,41.0,43.0,31.0,27.0,35.0,39.0,15.0,73.0,84.0,23.0,41.0,61.0,53.0,15.0,35.0,23.0,25.0,51.0,17.0,15.0
264,Wh-2,EAST,SKU-239,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,26.0,14.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,62.0,8.0,56.0,8.0,8.0,38.0,28.0,28.0,16.0,42.66666666666666,28.0,62.0,63.33333333333334,46.0,24.0
265,Wh-2,EAST,SKU-240,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,711.6666666666666,579.8888888888888,61.0,145.6666666666667,65.0,31.0,59.0,3.0,3.0,3.0,3.0,87.0,113.0,3.0,115.0,123.0,63.0,81.0,19.0,15.0,21.0,119.0,3.0,63.0,39.0,43.0,7.0
267,Wh-2,EAST,SKU-37,699.0,439.0,459.0,291.0,443.0,75.0,115.0,147.0,115.0,27.0,131.0,459.0,691.0,275.0,427.0,159.0,283.0,131.0,115.0,111.0,35.0,131.0,187.0,515.0,11.0,403.0,359.0,75.0,243.0,259.0,155.0,75.0,203.0,51.0,267.0,331.0,515.0,203.0
268,Wh-2,EAST,SKU-39,194.6666666666667,172.0,142.0,88.0,120.0,64.0,59.0,87.0,62.0,40.0,110.0,211.3333333333333,213.7777777777778,140.0,92.0,68.0,90.0,74.0,22.0,66.0,31.0,40.0,46.0,158.0,14.0,122.0,102.0,100.0,84.0,132.0,62.0,52.0,90.0,38.0,118.0,177.3333333333333,126.0,92.0
269,Wh-2,EAST,SKU-40,85.0,165.0,5.0,181.0,157.0,53.0,21.0,93.0,41.0,89.0,69.0,206.3333333333333,205.0,305.0,257.0,147.0,41.0,197.0,133.0,79.0,91.0,57.0,45.0,225.0,5.0,133.0,225.0,61.0,81.0,119.0,125.0,41.0,145.0,37.0,117.0,85.0,21.0,17.0
272,Wh-2,EAST,SKU-45,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,13.0,5.0,9.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,25.0,5.0,5.0,5.0,25.0,39.66666666666666,64.55555555555556,48.85185185185185,5.0,5.0
273,Wh-2,EAST,SKU-47,157.3333333333333,145.7777777777778,117.2592592592593,66.0,58.0,44.0,60.0,30.0,36.0,76.0,50.0,144.6666666666667,144.8888888888889,84.0,126.0,51.0,39.0,72.0,42.0,70.0,52.0,64.0,52.0,130.0,14.0,78.0,72.0,58.0,56.0,134.0,38.0,46.0,50.0,24.0,54.0,94.0,82.0,20.0
274,Wh-2,EAST,SKU-50,36.0,50.0,22.0,16.0,32.0,20.0,16.0,16.0,12.0,10.0,18.0,10.0,10.0,26.66666666666667,10.0,10.0,28.0,28.0,28.0,10.0,14.0,18.0,34.0,42.0,10.0,10.0,24.0,28.0,24.0,10.0,14.0,10.0,22.0,26.0,40.0,30.0,30.0,10.0
275,Wh-2,EAST,SKU-51,201.6666666666667,111.0,203.0,79.0,79.0,19.0,79.0,11.0,59.0,63.0,23.0,99.0,215.0,203.0,99.0,43.0,15.0,59.0,11.0,27.0,71.0,59.0,210.3333333333333,156.7777777777778,7.0,25.0,167.0,135.0,27.0,107.0,15.0,31.0,27.0,55.0,91.0,136.3333333333333,55.0,7.0
276,Wh-2,EAST,SKU-53,732.0,762.0,486.0,186.0,156.0,132.0,132.0,132.0,180.0,168.0,78.0,548.0,540.0,558.0,366.0,144.0,108.0,228.0,180.0,126.0,117.0,180.0,336.0,570.0,6.0,393.0,216.0,210.0,216.0,432.0,240.0,150.0,360.0,150.0,228.0,408.0,114.0,6.0
284,Wh-2,EAST,SKU-69,1065.0,2433.0,1489.0,809.0,817.0,345.0,349.0,677.0,305.0,465.0,881.0,2061.0,1977.0,2681.0,1601.0,913.0,1461.0,817.0,457.0,1281.0,709.0,913.0,1001.0,2533.0,17.0,2497.0,3417.0,1073.0,2801.0,1909.0,1789.0,953.0,2377.0,1225.0,3033.0,3877.0,3193.0,2801.0
285,Wh-2,EAST,SKU-70,154.0,186.0,210.0,134.0,94.0,54.0,78.0,110.0,70.0,98.0,54.0,350.0,198.0,330.0,298.0,74.0,154.0,150.0,118.0,242.0,106.0,142.0,230.0,36.0,14.0,534.0,290.0,314.0,274.0,352.0,214.0,14.0,334.0,306.0,346.0,570.0,550.0,60.0
286,Wh-2,EAST,SKU-71,190.0,294.0,310.0,166.0,70.0,166.0,118.0,158.0,22.0,166.0,62.0,350.0,360.6666666666667,62.0,182.0,102.0,134.0,126.0,70.0,142.0,54.0,46.0,150.0,22.0,14.0,62.0,70.0,46.0,110.0,70.0,254.0,38.0,78.0,62.0,310.0,310.0,254.0,14.0
287,Wh-2,EAST,SKU-72,108.0,10.0,94.0,22.0,42.0,10.0,14.0,40.0,26.0,34.0,10.0,87.33333333333333,90.0,116.0,28.0,10.0,56.0,42.0,26.0,28.0,30.0,28.0,30.0,96.0,10.0,48.0,54.0,10.0,90.0,64.0,76.0,58.0,86.0,30.0,58.0,70.0,72.0,117.3333333333333
289,Wh-2,EAST,SKU-328,91.0,119.0,215.0,155.0,151.0,111.0,95.0,123.0,91.0,39.0,131.0,272.3333333333333,323.4444444444444,245.8148148148148,107.0,99.0,127.0,111.0,127.0,55.0,63.0,75.0,139.0,139.0,7.0,135.0,207.0,79.0,79.0,131.0,79.0,35.0,163.0,67.0,223.0,91.0,15.0,39.0
291,Wh-2,EAST,SKU-77,11.0,11.0,11.0,11.0,11.0,11.0,11.0,35.0,23.0,11.0,77.0,199.0,234.6666666666667,146.5555555555555,11.0,14.0,11.0,11.0,41.0,98.0,11.0,23.0,83.0,11.0,11.0,152.0,83.0,89.0,11.0,53.0,47.0,35.0,65.0,65.0,149.0,101.0,11.0,11.0
292,Wh-2,EAST,SKU-78,845.0,469.0,693.0,333.0,333.0,109.0,157.0,269.0,125.0,77.0,813.0,721.0,1025.0,905.0,397.0,317.0,373.0,93.0,29.0,253.0,125.0,197.0,533.0,341.0,5.0,125.0,333.0,125.0,237.0,157.0,482.3333333333333,189.0,365.0,197.0,245.0,5.0,554.3333333333334,21.0
293,Wh-2,EAST,SKU-79,125.3333333333333,111.7777777777778,92.0,42.0,40.0,36.0,16.0,52.0,18.0,28.0,72.0,74.0,80.66666666666667,66.0,70.0,20.0,36.0,30.0,16.0,54.0,32.0,26.0,38.0,16.0,16.0,32.0,48.0,40.0,36.0,16.0,44.0,16.0,56.0,32.0,44.0,40.0,16.0,16.0
294,Wh-2,EAST,SKU-248,1300.333333333333,999.0,1063.0,455.0,463.0,327.0,223.0,431.0,239.0,199.0,807.0,847.0,167.0,1180.333333333333,879.0,327.0,383.0,231.0,183.0,735.0,183.0,887.0,415.0,879.0,7.0,1759.0,975.0,299.0,247.0,443.0,639.0,239.0,783.0,559.0,215.0,567.0,1191.0,79.0
295,Wh-2,EAST,SKU-404,350.0,290.0,176.0,68.0,74.0,44.0,56.0,140.0,128.0,26.0,212.0,330.0,308.0,278.0,134.0,23.0,20.0,56.0,38.0,44.0,68.0,77.0,98.0,143.0,20.0,50.0,344.0,146.0,128.0,110.0,260.0,80.0,50.0,38.0,152.0,284.0,374.0,20.0
296,Wh-2,EAST,SKU-80,195.0,463.0,191.0,131.0,111.0,147.0,49.0,125.0,87.0,115.0,239.0,455.0,489.6666666666667,491.0,131.0,275.0,171.0,47.0,195.0,85.0,133.0,155.0,239.0,95.0,15.0,467.0,283.0,147.0,207.0,239.0,147.0,111.0,223.0,103.0,307.0,437.6666666666667,415.0,87.0
297,Wh-2,EAST,SKU-81,162.6666666666667,104.0,132.0,12.0,136.0,124.0,16.0,48.0,36.0,36.0,44.0,12.0,12.0,112.0,64.0,12.0,96.0,48.0,12.0,12.0,12.0,52.0,12.0,20.0,12.0,12.0,112.0,12.0,92.0,12.0,80.0,68.0,64.0,88.0,32.0,132.0,56.0,20.0
298,Wh-2,EAST,SKU-82,292.0,240.0,312.0,40.0,184.0,120.0,88.0,208.0,24.0,64.0,192.0,368.0,96.0,280.0,16.0,108.0,80.0,120.0,264.0,104.0,88.0,232.0,152.0,40.0,16.0,152.0,304.0,16.0,232.0,144.0,264.0,72.0,104.0,128.0,168.0,20.0,96.0,16.0
300,Wh-2,EAST,SKU-86,20.0,20.0,44.0,116.0,60.0,52.0,92.0,52.0,44.0,44.0,68.0,102.6666666666667,20.0,20.0,20.0,20.0,52.0,36.0,34.0,60.0,48.0,84.0,68.0,20.0,20.0,20.0,20.0,60.0,20.0,20.0,60.0,28.0,60.0,44.0,60.0,92.0,20.0,20.0
301,Wh-2,EAST,SKU-250,55.0,79.0,39.0,115.0,75.0,47.0,71.0,47.0,27.0,87.0,103.0,200.3333333333333,218.1111111111111,195.0,155.0,39.0,47.0,39.0,55.0,15.0,75.0,119.0,67.0,7.0,7.0,199.0,147.0,75.0,107.0,211.0,67.0,71.0,183.0,79.0,75.0,67.0,7.0,7.0
303,Wh-2,EAST,SKU-359,15.0,57.66666666666666,53.0,77.0,41.0,29.0,37.0,31.0,51.0,29.0,59.0,118.3333333333333,103.4444444444444,79.0,33.0,39.0,23.0,41.0,31.0,19.0,23.0,57.0,56.0,55.0,15.0,39.0,35.0,39.0,41.0,15.0,15.0,15.0,45.0,41.0,55.0,15.0,15.0,15.0
304,Wh-2,EAST,SKU-88,407.0,397.0,95.0,165.0,185.0,123.0,107.0,227.0,153.0,139.0,245.0,417.0,433.0,475.0,261.0,119.0,109.0,117.0,89.0,64.0,103.0,159.0,235.0,349.0,11.0,369.0,257.0,113.0,211.0,213.0,143.0,71.0,221.0,103.0,369.0,341.0,319.0,310.0
305,Wh-2,EAST,SKU-251,275.0,189.0,201.0,99.0,27.0,57.0,57.0,195.0,21.0,69.0,291.0,401.0,411.0,243.0,147.0,123.0,141.0,87.0,45.0,9.0,93.0,99.0,213.0,333.0,9.0,9.0,57.0,9.0,75.0,105.0,81.0,39.0,15.0,39.0,117.0,393.0,165.0,9.0
306,Wh-2,EAST,SKU-361,7.0,9.0,55.0,39.0,7.0,47.0,7.0,23.0,31.0,23.0,7.0,23.0,7.0,31.0,7.0,7.0,47.0,7.0,23.0,31.0,7.0,39.0,13.0,7.0,7.0,39.0,15.0,31.0,7.0,7.0,7.0,15.0,39.0,15.0,39.0,7.0,7.0,7.0
307,Wh-2,EAST,SKU-89,89.0,13.0,41.0,97.0,37.0,61.0,45.0,141.0,101.0,37.0,81.0,102.3333333333333,13.0,49.0,117.0,53.0,37.0,13.0,13.0,53.0,25.0,45.0,45.0,13.0,13.0,53.0,53.0,53.0,13.0,13.0,53.0,61.0,13.0,21.0,93.0,141.0,93.0,13.0
308,Wh-2,EAST,SKU-97,29.0,77.0,9.0,17.0,41.0,41.0,27.0,53.0,21.0,9.0,49.0,69.0,65.0,53.0,33.0,11.0,21.0,29.0,9.0,19.0,17.0,33.0,47.0,9.0,9.0,9.0,53.0,17.0,41.0,17.0,25.0,61.0,29.0,33.0,41.0,49.0,57.0,9.0
309,Wh-2,EAST,SKU-329,940.0,796.6666666666666,557.5555555555555,212.0,426.0,262.0,141.0,231.0,112.0,110.0,184.0,449.0,492.3333333333333,338.0,254.0,66.0,164.0,170.0,45.0,42.0,78.0,72.0,80.0,96.0,14.0,152.0,269.0,26.0,98.0,72.0,24.0,58.0,90.0,48.0,64.0,60.0,34.0,94.0
310,Wh-2,EAST,SKU-330,1470.0,952.0,886.0,694.0,580.0,472.0,268.0,370.0,328.0,592.0,718.0,910.0,1198.0,358.0,376.0,70.0,124.0,298.0,154.0,52.0,148.0,94.0,274.0,148.0,4.0,88.0,202.0,82.0,118.0,70.0,70.0,64.0,64.0,40.0,1174.0,202.0,34.0,34.0
311,Wh-2,EAST,SKU-332,250.0,98.0,92.0,146.0,74.0,136.0,92.0,20.0,2.0,74.0,86.0,182.0,224.0,216.0,128.0,104.0,86.0,56.0,50.0,44.0,8.0,74.0,62.0,122.0,2.0,32.0,74.0,74.0,56.0,14.0,32.0,2.0,2.0,38.0,116.0,124.0,2.0,2.0
312,Wh-2,EAST,SKU-257,86.66666666666667,58.0,60.0,54.0,76.0,28.0,24.0,10.0,10.0,18.0,64.0,64.0,68.0,36.0,38.0,30.0,10.0,44.0,10.0,10.0,10.0,26.0,48.0,10.0,10.0,56.0,26.0,10.0,32.0,10.0,34.0,10.0,32.0,10.0,47.33333333333334,10.0,32.0,22.0
313,Wh-2,EAST,SKU-258,724.0,316.0,2038.666666666667,1388.0,1292.0,764.0,2092.0,716.0,2528.0,1989.333333333333,716.0,700.0,204.0,832.0,396.0,196.0,292.0,492.0,4.0,4.0,1588.0,1708.0,1910.666666666667,740.0,4.0,376.0,124.0,12.0,364.0,252.0,252.0,36.0,92.0,324.0,1372.0,388.0,148.0,52.0
318,Wh-2,EAST,SKU-263,16.0,16.0,536.0,184.0,128.0,16.0,216.0,352.0,88.0,224.0,200.0,384.0,632.0,16.0,1296.0,368.0,552.0,104.0,456.0,784.0,672.0,992.0,544.0,1160.0,16.0,1424.0,496.0,480.0,1032.0,568.0,1272.0,848.0,1024.0,904.0,1288.0,1032.0,416.0,1152.0
319,Wh-2,EAST,SKU-264,6787.0,5029.0,4273.0,3151.0,3271.0,2989.0,1279.0,2617.0,1711.0,2293.0,2617.0,10333.0,9697.0,14059.0,9073.0,5503.0,6025.0,3565.0,1669.0,5437.0,6229.0,6871.0,5329.0,8875.0,13.0,9915.0,10429.0,3859.0,6283.0,6097.0,5095.0,4861.0,13945.0,10495.0,11641.0,16483.0,9199.0,4669.0
320,Wh-2,EAST,SKU-265,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,23.0,6.0,26.0,5.0,102.0,2.0,2.0,11.0,29.0,8.0,2.0,29.0,35.0,2.0,19.0,20.0,14.0,17.0,20.0,2.0,2.0,2.0,14.0,32.0,45.0,2.0,2.0
321,Wh-2,EAST,SKU-267,15.0,55.0,15.0,15.0,95.0,15.0,139.0,103.0,167.0,15.0,59.0,59.0,319.0,279.0,103.0,83.0,99.0,15.0,59.0,87.0,295.0,239.0,271.0,323.0,15.0,369.6666666666667,427.0,131.0,211.0,332.3333333333333,135.0,235.0,467.0,259.0,411.0,563.0,583.0,15.0
322,Wh-2,EAST,SKU-268,4014.0,3210.0,1770.0,1935.0,2058.0,1878.0,867.0,1608.0,660.0,1632.0,1344.0,3717.0,5303.0,5310.0,2274.0,1770.0,1746.0,1920.0,1530.0,3108.0,3357.0,3114.0,2616.0,3582.0,6.0,4548.0,4605.0,1134.0,2976.0,2553.0,2160.0,1908.0,5898.0,3822.0,3864.0,5454.0,3903.0,2223.0
323,Wh-2,EAST,SKU-269,35.0,17.0,17.0,68.0,65.0,17.0,41.0,47.0,17.0,17.0,29.0,110.0,92.0,23.0,17.0,17.0,47.0,83.0,41.0,83.0,86.0,83.0,71.0,74.0,17.0,134.0,125.0,26.0,71.0,83.0,131.0,47.0,59.0,20.0,71.0,146.0,68.0,17.0
324,Wh-2,EAST,SKU-270,11.0,179.0,83.0,59.0,67.0,11.0,43.0,63.0,11.0,11.0,59.0,83.0,95.0,99.0,111.0,19.0,11.0,107.0,39.0,119.0,91.0,55.0,95.0,11.0,11.0,63.0,203.0,71.0,43.0,79.0,139.0,23.0,127.0,11.0,39.0,119.0,91.0,11.0
325,Wh-2,EAST,SKU-271,63.0,53.66666666666666,22.0,15.0,27.0,19.0,19.0,30.0,7.0,29.0,79.0,26.0,47.0,58.0,35.0,39.0,29.0,38.0,29.0,48.0,23.0,32.0,21.0,21.0,7.0,45.0,39.0,8.0,33.0,37.0,25.0,18.0,14.0,15.0,33.0,41.0,24.0,11.0
326,Wh-2,EAST,SKU-272,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,268.0,18.0,18.0,235.0,45.0,285.0,60.0,126.0,69.0,18.0,30.0,45.0,30.0,114.0,75.0,48.0,36.0,108.0,30.0,87.0,126.0,105.0,69.0
327,Wh-2,EAST,SKU-275,374.0,546.0,438.0,122.0,286.0,42.0,138.0,216.0,174.0,154.0,374.0,607.3333333333334,631.7777777777778,538.5925925925926,362.0,280.0,230.0,106.0,118.0,62.0,82.0,98.0,154.0,60.0,14.0,162.0,294.0,42.0,254.0,208.0,84.0,198.0,246.0,254.0,182.0,334.0,122.0,34.0
328,Wh-2,EAST,SKU-276,13.0,189.0,241.0,125.0,149.0,113.0,127.0,79.0,85.0,45.0,157.0,334.3333333333333,385.4444444444444,289.1481481481481,85.0,201.0,81.0,41.0,69.0,83.0,49.0,57.0,121.0,71.0,13.0,193.0,165.0,41.0,77.0,83.0,13.0,101.0,125.0,59.0,17.0,271.0,45.0,49.0
329,Wh-2,EAST,SKU-278,31.0,12.0,12.0,12.0,12.0,36.0,60.0,41.0,16.0,14.0,30.0,32.0,26.0,34.0,12.0,32.0,12.0,14.0,28.0,26.0,18.0,16.0,14.0,12.0,12.0,22.0,13.0,12.0,22.0,12.0,12.0,20.0,16.0,24.0,44.0,46.0,42.0,12.0
330,Wh-2,EAST,SKU-405,281.0,153.0,97.0,121.0,65.0,57.0,37.0,89.0,65.0,17.0,81.0,45.0,17.0,17.0,161.0,17.0,317.0,17.0,581.0,502.3333333333333,37.0,117.0,153.0,29.0,17.0,17.0,17.0,17.0,831.6666666666666,17.0,237.0,467.0,750.3333333333334,17.0,25.0,21.0,1130.333333333333,966.111111111111
331,Wh-2,EAST,SKU-106,217.0,223.0,427.0,175.0,169.0,43.0,88.0,148.0,43.0,79.0,121.0,667.0,613.0,445.0,457.0,226.0,190.0,163.0,85.0,154.0,94.0,115.0,445.0,229.0,13.0,472.0,391.0,91.0,343.0,307.0,181.0,115.0,409.0,115.0,283.0,715.0,451.0,151.0
332,Wh-2,EAST,SKU-107,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,22.0,34.66666666666666,20.0,20.0,22.0,20.0,28.0,20.0,20.0,30.0,36.0,20.0,20.0,24.0,36.0,36.0,24.0,22.0,26.0,34.0,20.0,30.0,30.0,30.66666666666667,20.0
333,Wh-2,EAST,SKU-108,7.0,327.0,231.0,119.0,151.0,7.0,103.0,119.0,103.0,39.0,15.0,463.0,7.0,7.0,271.0,191.0,63.0,199.0,183.0,291.0,47.0,191.0,319.0,303.0,7.0,511.0,335.0,39.0,231.0,355.0,319.0,111.0,367.0,55.0,407.0,703.0,435.0,7.0
