Warehouse id,Region,SKU id,01-04-2018 00:00,01-05-2018 00:00,01-06-2018 00:00,01-07-2018 00:00,01-08-2018 00:00,01-09-2018 00:00,01-10-2018 00:00,01-11-2018 00:00,01-12-2018 00:00,01-01-2019 00:00,01-02-2019 00:00,01-03-2019 00:00,01-04-2019 00:00,01-05-2019 00:00,01-06-2019 00:00,01-07-2019 00:00,01-08-2019 00:00,01-09-2019 00:00,01-10-2019 00:00,01-11-2019 00:00,01-12-2019 00:00,01-01-2020 00:00,01-02-2020 00:00,01-03-2020 00:00,01-04-2020 00:00,01-05-2020 00:00,01-06-2020 00:00,01-07-2020 00:00,01-08-2020 00:00,01-09-2020 00:00,01-10-2020 00:00,01-11-2020 00:00,01-12-2020 00:00,01-01-2021 00:00,01-02-2021 00:00,01-03-2021 00:00,01-04-2021 00:00,01-05-2021 00:00
2,EAST,404,350,290,176,68,74,44,56,140,128,26,212,330,308,278,134,23,20,56,38,44,68,77,98,143,20,50,344,146,128,110,260,80,50,38,152,284,226,20
2,EAST,80,195,463,191,131,111,147,49,125,87,115,239,455,523,491,131,275,171,47,195,85,133,155,239,95,192.3333333,467,283,147,207,239,147,111,223,103,307,591,415,87
2,EAST,81,162.6666667,104,132,12,136,124,16,48,36,36,44,12,12,112,64,12,96,48,12,12,12,52,12,20,12,12,112,12,92,12,80,68,64,88,32,132,56,20
2,EAST,82,292,240,312,40,184,120,88,208,24,64,192,218.6666667,96,280,16,108,80,120,264,104,88,232,152,40,16,152,304,16,232,144,264,72,104,128,168,20,96,16
2,EAST,84,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,8,8,32,4,28,4,4,24,24,234.6666667,270.6666667,132
2,EAST,86,20,20,44,73.33333333,60,52,92,52,44,44,68,102.6666667,20,20,20,20,52,36,34,60,48,84,68,20,20,20,20,60,20,20,60,28,60,44,60,92,20,20
2,EAST,250,55,79,39,115,75,47,71,47,27,87,103,200.3333333,231,195,155,39,47,39,55,15,75,119,67,7,7,199,147,75,107,211,67,71,183,79,75,67,7,7
2,EAST,87,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,234,234,13
2,EAST,359,15,105,53,77,41,29,37,31,51,29,59,118.3333333,125,79,33,39,23,41,31,19,23,57,56,55,15,39,35,39,41,15,15,15,45,41,55,15,15,15
2,EAST,88,407,397,95,165,185,123,107,227,153,139,245,417,433,475,261,119,109,117,89,64,103,159,235,349,243,369,257,113,211,213,143,71,221,103,369,341,319,310
2,EAST,251,435,189,201,99,27,57,57,195,21,69,291,401,411,243,147,123,141,87,45,9,93,99,213,185,9,9,57,9,75,105,81,39,15,39,117,393,165,9
2,EAST,361,7,9,55,39,7,47,7,23,31,23,7,23,7,31,7,7,47,7,23,31,7,39,13,7,7,39,15,31,7,7,7,15,39,15,39,7,7,7
2,EAST,89,213,13,41,97,37,61,45,141,101,37,81,213,13,49,117,53,37,13,13,53,25,45,45,13,13,53,53,53,13,13,53,61,13,21,93,141,93,13
2,EAST,97,29,38.33333333,9,17,41,41,27,53,21,9,49,69,65,53,33,11,21,29,9,19,17,33,47,9,9,9,53,17,41,17,25,61,29,33,41,49,57,9
2,EAST,329,940,940,664,212,426,262,141,231,112,110,184,449,690,338,254,66,164,170,45,42,78,72,80,96,14,152,269,26,98,72,24,58,90,48,64,60,34,94
2,EAST,330,1470,952,886,694,580,472,268,370,328,592,718,910,822,358,376,70,124,298,154,52,148,94,274,148,4,88,202,82,118,70,70,64,64,40,1174,202,34,34
2,EAST,332,250,98,92,146,74,242,92,20,2,74,86,182,224,216,128,104,86,56,50,44,8,74,62,122,2,32,74,74,56,14,32,2,2,38,116,254,2,2
2,EAST,257,86.66666667,58,60,54,76,28,24,10,10,18,64,64,68,36,38,30,10,44,10,10,10,26,48,10,10,56,26,10,32,10,34,10,32,10,47.33333333,10,32,22
2,EAST,258,724,316,2038.666667,1388,1292,764,2092,716,4144,2724,716,700,204,832,396,196,292,492,4,4,1588,1708,1910.666667,740,4,376,124,12,364,252,252,36,92,324,1372,388,148,52
2,EAST,259,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,139,475,235,151,119,79,39,236.3333333,95,251,435,19,329.6666667
2,EAST,260,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,90,154,122,90,98,30,34,115.3333333,42,122,144.6666667,102,22
2,EAST,261,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,28,216,336,697.3333333,628,689.3333333,420,788,388
2,EAST,262,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,42,50,30,6,22,44.66666667,34,60,72.66666667,6,14
2,EAST,263,16,16,536,184,128,16,216,352,221.3333333,224,200,384,632,16,1296,368,552,104,456,784,672,992,544,1160,16,645.3333333,496,480,1032,568,1272,848,1024,904,1288,1032,416,1152
2,EAST,264,6787,5029,4273,3151,3271,2989,1279,2617,1711,2293,2617,10333,9697,14059,9073,5503,6025,3565,1669,5437,6229,6871,5329,8875,9397,9915,10429,3859,6283,6097,5095,4861,13945,10495,11641,16483,9199,4669
2,EAST,265,2,2,2,2,2,2,2,2,2,2,2,23,6,26,5,102,2,2,11,29,8,2,29,35,2,19,20,14,17,20,2,2,2,14,32,45,2,2
2,EAST,267,15,55,15,15,95,15,139,103,167,15,59,59,319,279,103,83,99,15,59,87,295,239,271,323,15,369.6666667,427,131,211,651,135,235,467,259,411,563,583,15
2,EAST,268,4014,3210,1770,1935,2058,1878,867,1608,660,1632,1344,3717,5303,5310,2274,1770,1746,1920,1530,3108,3357,3114,2616,3582,2712,4548,4605,1134,2976,2553,2160,1908,5898,3822,3864,5454,3903,2223
2,EAST,269,35,17,17,68,65,17,41,47,17,17,29,77,92,23,17,17,47,83,41,83,86,83,71,74,17,134,125,26,71,83,131,47,59,20,71,95,68,17
2,EAST,270,11,91,83,59,67,11,43,63,11,11,59,83,95,99,111,19,11,107,39,119,91,55,95,11,11,63,112.3333333,71,43,79,139,23,127,11,39,119,91,11
2,EAST,271,91,63,22,15,27,19,19,30,7,29,79,26,47,92,35,39,29,38,29,48,23,32,21,21,7,45,39,8,33,37,25,18,14,15,33,41,24,11
2,EAST,272,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,768,18,18,235,45,750,60,126,69,18,30,45,30,114,75,48,36,108,30,87,126,105,69
2,EAST,275,374,522,646,122,286,42,138,216,174,154,374,607.3333333,666,622,362,280,230,106,118,62,82,98,154,60,14,162,294,42,254,208,84,198,246,254,182,334,122,34
2,EAST,276,13,189,241,125,149,113,127,79,85,45,157,421,414.3333333,302.3333333,85,201,81,41,69,83,49,57,121,71,13,193,165,41,77,83,13,101,125,59,17,271,45,49
2,EAST,278,31,12,12,12,12,36,45.66666667,41,16,14,30,32,26,34,12,32,12,14,28,26,18,16,14,12,12,22,13,12,22,12,12,20,16,24,44,46,42,12
2,EAST,405,281,153,97,121,65,57,37,89,65,17,81,45,17,17,161,17,317,17,837,889,37,117,153,29,17,17,17,17,831.6666667,17,237,467,1767,17,25,21,1130.333333,1747
2,EAST,106,217,223,427,175,169,43,88,148,43,79,121,667,613,445,457,226,190,163,85,154,94,115,445,229,238,472,391,91,343,307,181,115,409,115,283,483,451,151
2,EAST,107,20,20,20,20,20,20,20,20,20,20,20,20,20,22,34.66666667,20,20,22,20,28,20,20,30,36,20,20,24,36,36,24,22,26,34,20,40,30,42,20
2,EAST,108,7,327,231,119,151,7,103,119,103,39,15,463,7,7,271,191,63,199,183,291,47,191,319,303,7,284.3333333,335,39,231,355,319,111,367,55,407,515,435,7
2,EAST,109,5,5,29,17,31.66666667,5,13,19,9,17,27,5,5,61,9,13,33,5,37,25,45,5,15,9,5,13,11,47,5,13,19,45,5,13,21,25,25,5
2,EAST,110,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,13.33333333,12
2,EAST,111,7,107,39,91,49,51,47,81,55,61,51,89,51,75,73,51,85,57,49,63,115,59,55,133,7,103,85,11,89,39,59,55,43,19,137,117,139,7
2,EAST,112,17.33333333,9,12,5,7,5,5,8,5,5,11,5,11,7,12,5,5,5,5,5,5,5,5,5,5,7,5,5,5,5,5,5,5,5,5,6,8,5
2,EAST,113,247,289,267,239,169,207,199,303,121,185,177,591,291,497,521,351,183,121,97,169,129,181,199,447,257.6666667,323,313,97,235,163,211,77,141,179,415,547,423,107
2,EAST,114,35,15,15,15,25,15,21,15,15,19,15,15,17,19,15,15,15,19,15,22.33333333,15,15,15,15,15,35,15,15,15,19,15,17,35,19,15,22.33333333,23,15
2,EAST,115,7,51,43,27,23,7,55,15,7,55,31,19,7,79,43,23,83,23,7,23,51,19,47,52.33333333,7,47,87,31,31,7,51,79,87,27,23,39,27,7
2,EAST,116,9,9,9,10.33333333,9,9,9,9,9,9,9,9,9,9,19,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,31,9,9
2,EAST,117,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,26,16,16,16,16,16,16,22,16,16,16,16,16,22,19,16,16
2,EAST,118,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,8,8,2,2,2,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,EAST,119,14,14,14,14,14,14,14,14,14,14,98,20,14,238,242,56,74,26,14,14,14,14,236,170,14,184,206,14,50,86,20,50,176,83,14,128,44,14
2,EAST,120,724,852,804,708,532,452,276,372,484,212,228,900,980,1141.333333,1176,404,164,804,116,212,536,20,1172,324,4,724,1173.333333,408,20,4,196,164,484,788,196,804,4,4
2,EAST,287,632,840,200,376,696,360,136,360,616,72,216,808,600,1144,1080,456,584,8,248,104,328,168,594.6666667,328,8,940,840,8,1080,508,152,456,520,632,696,8,8,8
2,EAST,337,320,437,14,8,8,233,32,110,254,140,86,458,458,410,8,416,320,119,65,8,164,164,365,92,8,428,308,8,38,482,188,188,167,224,308,450,248,158
2,EAST,121,898,622,358,286,10,310,382,622,370,94,286,1150,1142,982,526,346,382,247,82,286,214,466,994,394,10,538,586,226,373,274,433,70,514,340,934,946,550,370
2,EAST,288,15,15,15,23,151,15,15,63,15,39,15,91,23,204.3333333,127,133,79,67,15,15,119,87,159,15,15,148.3333333,15,15,59,67,15,51,123,15,115,63,75,15
2,EAST,123,535,827,1089,739,320,288,44,374,337,135,191,735,801,571,1027,505,337,259,83,168,387,201,327,557,513.6666667,969,746.3333333,113,415,192,89,269,583,519,327,543,329,379
2,EAST,289,181.6666667,67,140.3333333,155,119,69,17,121,71,47,47,117,247,233,159,109,35,83,23,39,105,79,9,47,9,39,155,35,79,46,25,95,105,123,57,277,79,33
2,EAST,406,734.3333333,125,367.6666667,77,209,261,5,213,313,165,149,301,385,521,701,5,29,5,53,93,253,109,309,13,5,9,5,5,5,9,5,101,85,101,221,93,5,5
2,EAST,407,213.3333333,138,168.6666667,171,43,51,13,88,88,53,42,119,147,169,79,13,13,15,13,41,13,81,85,13,13,14,13,19,23,13,13,43,61,43,69,47,15,13
2,EAST,124,554,617,535,221,155,131,18,146,213,81,75,351,659,261,357,74,97,37,21,81,98,85,507,499,9,471,493,35,129,33,57,151,491,725,425,449,165,137
2,EAST,338,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,153,205,149,97,65
2,EAST,408,120,18,18,18,42,60,18,18,82,36,108,24,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,36,18,18,24,90,132,124,78,18,18
2,EAST,339,8,56,36,80,28,32,8,16,16,16,28,24,8,90,8,8,8,8,16,26,8,8,28,80,8,36,8,8,8,20,40,24,8,12,36,88,20,8
2,EAST,340,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,362,218,42,182,2,1950,1950,2,2,2,2,2,390,14,2,2,2,2
2,EAST,125,985,3497,5823,2319,1221,905,423,1215,3355,3705,1553,2383,2063,3615,4513,6439,2291,1121,707,6515,5715,2837,2095,1705,13,11379,7557,1127,4485,2733,3441,8553.666667,8679.666667,3819,5451,5295,2245,2873
2,EAST,126,221,210,11,113,59,77,17,167,95,53,35,275,11,11,11,95,11,23,11,35,53,11,11,11,11,14,11,11,11,11,11,41,11,131,179,179,161,101
2,EAST,127,391,243,390,255,75,129,9,207,423,165,51,99,111,9,171,147,9,15,9,177,183,51,333,21,9,333,459,57,165,165,33,117,435,162,237,353,165,231
2,EAST,342,171,250.3333333,205,95,53,29,11,83,77,9,17,125,9,209,169,105,9,65,9,69,107,13,145,149.6666667,9,181,195,9,39,63,9,9,135,135,141,89,149,69
2,EAST,291,271,360,313,1,1,7,1,97,37,61,19,91,181,1,1,1,187,73,1,1,1,79,43,1,1,1,55,1,1,1,1,1,97,157,169,121,1,1
2,EAST,343,703,1078,892,952,361,172,22,82,316,112,16,568,412,778,1110,1132,388,352,16,133,238,112,382,886,16,736,925,127,397,331,70,439,925,823,457,745,628,49
2,EAST,292,69,270,349,132,157,150,17,83,164,42,68,206,254,352,158,250,94,94,32,38,128,74,148,138,14,183,14,38,161,82,14,119,209,110,98,252,164,122
2,EAST,409,18,114,96.66666667,32,44,56,24,24,76.66666667,70,34,18,18,62,58,18,78,22,22,22,40,78,44,18,18,52,30,32,40,22,22,36,86,24,38,94,18,18
2,EAST,132,1141,829,851,527,683,683,395,661,635,479,683,899,671,851,827,469,695,419,923,625,839,383,935,551,387,599,767,275,731,739,935,517,1361,1163,1007,1135,959,347
2,EAST,133,1647,1887,1691,1523,1979,1715,1015,1383,1523,923,2179,2459,1571,2279,2123,1071,1187,1547,1259,1719,2267,971,2475,1955,997.6666667,1027,1787,515,1787,1503,1775,1451,2483,2027,3131,2605.666667,1307,779
2,EAST,134,403,499,541,437,485,521,367,535,413,257,471,663,771,353,689,331,393,409,273,531,553,281,497,341,277,473,377,185,557,501,297,305,608.3333333,695,713,629,377,149
2,EAST,344,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,113,49,187.6666667,97,157,145
2,EAST,410,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,207,281.6666667,215,7,167,39
2,EAST,138,229,337,265,241,1,265,181,25,361,205,205,317,313,353,241,241,313,169,205,157,358,157,229,133,1,373,1,1,73,109,421,373,385,22,253,184,1,1
2,EAST,139,67,40,75,63,24,91,3,27,62,31,47,75,87,92.33333333,71,73,63,35,35,48,39,15,63,19,3,75,43,3,3,76,35,65,53,39,35,47,31,28.33333333
2,EAST,140,943,1367,1203,1363,819,451,868,1015,1047,663,851,1847,1331,1087,1323,931,831,1083,798,919,1349,743,951,931,849,1597,1249,476,1647,1335,1280,1079,1520.333333,1547,1295,1259,1081,479
2,EAST,141,1001,809,949,425,1417,881,595,971,705,649,705,1609,1013,1561,1705,633,713,933,657,1493,849,409,1361,803,9,1295,9,321,1449,633,1303,817,1371.666667,1217,921,1247.666667,881,1089
2,EAST,345,649,985,1029,261,581,581,425,685,405,805,501,1013,821,549,965,201,485,533,269,397,581,405,849,581,399.6666667,613,37,37,485,373,773,405,1173,597,437,853,805,245
2,EAST,411,333,293,451,303,275,331,267,307,275,391,227,267,163,379,411,247,291,147,163,259,475,267,379,219,3,231,3,243,283,187,3,147,99,271,163,163,91,59
2,EAST,412,112,43,163,137,64,154,35,142,43,71,82,63,47,146,59,40,51,55,163,103,23,3,35,23,3,99,143,107,55,99,158,3,59,155,3,99,35,3
2,EAST,144,224,302,296,170,2,140,38,92,68,8,74,284,272,262,152,56,134,200,8,2,152,80,146,182,2,104,2,2,2,194,56,86,164,74,236,202,20,2
2,EAST,146,5,5,653,229,525,237,213,205,77,221,29,1109,1189,1383.666667,989,585,569,125,161,185,173,113,245,221,5,1409,593,173,473,265,5,5,557,65,341,893,5,5
2,EAST,386,436.6666667,434,202,138,138,130,2,458,106,82,218,474,2,98,210,102,90,186,162,458,82,2,82,90,2,458,170,116.6666667,170,58,42,2,122,114,162,338,282,218
2,EAST,147,435,607,379,387,219,147,167,231,335,251,297,1247,1331,549,463,287,877,585,223,99,211,375,659,55,11,655,323,175,307,165,147,215,435,543,211,895,579,87
2,EAST,293,362,370,298,226,162,234,116,152,170,30,78,366,314,226,274,208,26,250,54,14,150,58,158,266,14,150,214,66,122,184,134,82,262,330,66,236.6666667,242,38
2,EAST,148,1030,853,937,367,574,472,151,481,295,265,139,847,727,1051,757,352,169,385,133,1,373,217,301,1,1,601,847,199,769,640,493,359,571,661,721,865,637,175
2,EAST,149,2476,2994,3000,2744,1820,1608,732,1728,1856,452,786,2192,3472,3454.666667,2632,920,2096,1676,920,992,1532,1332,1552,2128,1846.666667,3404,2806,668,1760,1944,1432,704,2512,2048,1524,3110,2408,1000
2,EAST,387,299,299,214,144,122,160,78,98,64,116,86,166,20,116,18,108,84,18,36,36,68,130,44,46,18,54,70,24,42,38,22,18,38,66,40,94,38,18
2,EAST,150,456.3333333,456.3333333,243,139,19,75,43,147,67,243,83,379,619,323,307,315,611,259,259,259,195,147,403,259,19,387,315,187,179,227,163,43,411,379,419,603,371,107
2,EAST,151,528,1010,204,122,102,110,192,386,274,152,120,190,514,234,306,166,54,352,98,62,202,670,654,1018,6,508,658,138,416,324,270,42,848,1112,756,831.3333333,566,314
2,EAST,152,21,52,46,33,33,47,15,61,39,19,35,41,85,111,11,37,11,61,15,12,36,11,41,11,11,81,72,51,29,104,113,32,82,15,33,161,107,25
2,EAST,413,447.6666667,13,231.6666667,77,85,53,45,13,213,53,293,533,373,237,245,53,117,37,13,13,53,133,69,205,13,277,13,165,13,165,145,13,477,181,325,445,13,69
2,EAST,389,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21.66666667,29.66666667,27
2,EAST,157,17,17,17,17,17,17,21,33,17,41,101,161,203.6666667,185,157,49,33,81,57,53,81,41,81,25,17,287.6666667,121,105,145,65,41,41,17,97,217,233,257,17
2,EAST,158,10,10,10,10,10,10,12,12,10,10,14,10,10,18,20,10,10,10,10,10,14,20,10,10,10,20,14,10,16,10,14.66666667,10,10,12,18,23.33333333,22,10
2,EAST,161,4,4,22,40,16,4,10,4,4,10,28,10,16,4,10,34,64,4,4,16,4,10,26,16,4,31,57,64,34,4,31,4,46,16,28,64,46,4
2,EAST,162,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,27.33333333,27.33333333
2,EAST,163,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,21,21
2,EAST,164,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,18,18
2,EAST,165,15,15,15,15,15,15,15,15,17,15,15,31,33.66666667,29.66666667,19,17,15,23,17,15,15,15,15,19,15,23,15,17,15,15,23,15,29,21,29,21,31,15
2,EAST,166,5,5,5,5,5,5,5,11,5,17,17,59,55,5,38,11,29,17,17,8,5,17,17,11,5,29,5,35,11,5,20,47,5,35,58,59,65,5
2,EAST,167,60,54,54,24,24,30,18,18,18,18,24,24,54,24,48,24,48,30,18,21,30,42,72,54,18,49,45,42,30,48,57,18,18,30,62,54,48,48
2,EAST,297,41,45,51,13,13,5,17,5,5,21,25,49,49,67,59,5,37,17,29,5,5,5,29,29,5,67,49,9,5,17,29,5,13,5,53,25,34.33333333,5
2,EAST,172,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,EAST,178,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,78.66666667,84,36,44
2,EAST,179,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,10,10
2,EAST,182,2,58,110,10,10,18,18,2,18,14,10,2,58,38,96,10,38,10,2,2,10,62,18,38,2,107.3333333,118,106,54,10,42,54,42,58,146,118.6666667,24,70
2,EAST,185,67,139,181,31,43,67,13,13,25,43,43,151,121,211,103,37,49,13,19,13,25,31,61,43,13,140,160,43,127,31,85,25,73,73,187,37,211,13
2,EAST,186,19,70,63,23,31,23,26,21,39,19,59,87,93,81,39,19,31,37,31,20,31,47,84,69,19,83.66666667,102.3333333,75,81,51,60,33,51,69,119,117,75,20
2,EAST,392,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,13,17,18.33333333
2,EAST,187,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
2,EAST,189,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,29,17,17,37,35.66666667,17,17,17,17,25,17,17,17,25,47.66666667,29
2,EAST,190,19,19,19,19,19,19,19,19,19,19,35,83,139,123,155,59,59,43,35,19,19,99,99,35,19,163,83,147,35,59,67,19,19,91,139,227,187,75
2,EAST,194,19,19,19,19,19,19,19,19,19,19,19,19,47,35,19,33,33,33,33,19,25,39,49,35,19,55.66666667,25,45.66666667,41,35,35,55,29,49,49,33,47,27
2,EAST,195,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,58,18,18,60.66666667,30,50,30,54,18,26,58,18,60,18,66,34
2,EAST,196,11,11,11,11,11,11,11,11,11,11,11,11,123,187,219,99,155,83,115,11,99,91,235,203,11,397.6666667,315,163,123,315,263,99,123,179,451,423,315,259
2,EAST,198,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,19,1,1,37,25,1,1,1,9,13,1,5,5,50.33333333,49,1
2,EAST,199,1,1,1,1,1,1,1,1,1,1,17,113,113,225,221,257,345,121,121,5,137,321,465,105,1,491.6666667,401,241,161,153,241,417,145,241,489,775.6666667,957,305
2,EAST,306,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,46.33333333,46.33333333,3,3,3,3,3,3,3,3,23,29,3
2,EAST,312,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
2,EAST,315,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,50,50
2,EAST,316,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,39,39
2,EAST,319,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,30,18,18,18,96,126,84,84,48,93,18,42,54,93,114,102,18
2,EAST,321,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,34,42,98,18,18,42,50,50,42,34,18,18,42,130,124.6666667,26,114
2,EAST,322,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,51,27,91,19,19,131,91,107,51,67,19,19,67,115,165.6666667,144.3333333,51
2,EAST,399,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,22,40,40,112,44,28,48,94,94
2,EAST,205,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,69,9,9,69,297,129,9,201,237,87,237,159,309,201,141,129
2,EAST,206,15,15,15,15,15,15,15,15,15,15,15,315,415,275,217,266,429,329,363,483,391,543,781.6666667,549,15,655,603,767,393,579,140,215,985,355,491,931,311,347
2,EAST,208,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,24,106,58,152,76,134,140
2,EAST,210,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,34,10,58,10,46,46,64,112,10,58,22,128,144,70,124
2,EAST,211,14,14,14,14,14,14,14,14,14,14,14,214,242,186,198,56,182.6666667,177,98,84,130,162,124,132,14,277,210,132,138,136,88,116,269.3333333,172,120,276,170,116
2,EAST,214,336,324,274,18,36,30,18,18,18,288,48,51,18,78,312,30,36,18,18,18,18,66,78,60,18,105,215,42,54,30,69,18,18,60,102,138,48,54
2,EAST,216,1141,724,2020,673,355,97,28,1,64,880,109,1195,1033,1276,2677,625,337,169,1,1,1,2461,2017,2437,1,2978,4549,25,1261,13,73,829,742,2965,1585,1009,193,289
2,EAST,217,166,226,223.3333333,54,38,22,10,6,6,206,14,118,154,174,42,86,30,30,6,22,6,62,6,6,6,106,6,6,6,6,6,6,6,6,22,6,46,22
2,EAST,414,109,127,191,109,37,43,28,13,115,43,79,259,133,199,195,13,121,19,19,13,13,61,19,31,13,184,13,31,49,13,19,13,13,61,49,217,49,97
2,EAST,219,56,144,64,16,32,40,16,32,56,56,40,104,128,120,72,48,64,32,48,16,72,56,40,32,16,96,64,120,88,16,120,48,72,112,114.6666667,80,88,88
2,EAST,220,785,625,1065,481,297,610.3333333,181,193,353,641,169,897,753,825,473,625,465,353,273,193,481,305,481,161,489,1305,929,289,1281,513,977,305,561,801,641,625,609,513
2,EAST,221,177,161,245,229,145,249,29,37,181,173,37,157,225,149,135,141,45,213,13,5,101,61,203,205,5,45,160.3333333,109,213,218.3333333,141,69,157,189,133,205,109,157
2,EAST,224,36,60,90,96,24,96,42,24,96,42,42,42,96,24,6,168,96,96,150,78,168,60,96,24,6,96,174,78,150,147,6,186,42,186,96,6,96,6
2,EAST,225,102,130,106,10,38,134,66,22,54,58,22,78,102,110,122,74,98,58,114,90,58,74,119.3333333,90,10,186,167.3333333,82,170,98,162,16,34,154,26,10,146,66
2,EAST,226,36,23,31,23,23,55,36,11,23,35,15,15,67,23,52,23,74.66666667,46,35,23,31,27,47,23,11,39,47,31,15,63,39,47,31,31,23,13,27,11
2,EAST,230,94.66666667,128,6,114,54,12,18,4,38,40,28,94,106,74,48,16,12,42,4,8,4,28,10,14,4,124,33,24,44,16,42,4,4,26,40,104.6666667,116,30
2,EAST,231,68,108,76,44,44,36,20,12,12,28,28,12,12,12,134.6666667,108,92,20,12,12,20,28,84,12,12,84,20,12,12,12,12,12,60,100,100,108,28,44
2,EAST,232,70,79.33333333,58,46,14,22,22,14,14,34,62,22,83.33333333,86,70,14,14,30,14,14,14,14,14,14,14,50,14,14,14,14,14,14,14,38,22,46,14,14
2,EAST,233,353,353,243,66,48,18,42,18,126,30,96,408,246,180,84,36,42,24,138,18,18,108,18,30,18,60,54,18,18,18,18,18,18,66,24,102,54,42
2,EAST,415,13,29,37.66666667,5,7,17,6,3,22,10,3,44,55,27,28,15,11,7,15,3,7,9,7,21,3,44,43,5,25,15,3,3,3,3,3,31,23,3
3,WEST,1,90,69,48,33,18,51,105,42,30,54,159,51,144,81,111,42,75,111,84,141,87,30,78,78,72,126,66,66,105,99,126,141,138,24,149,135,87,117
