,Warehouse id,Region,SKU id,2018-04-01 00:00:00,2018-05-01 00:00:00,2018-06-01 00:00:00,2018-07-01 00:00:00,2018-08-01 00:00:00,2018-09-01 00:00:00,2018-10-01 00:00:00,2018-11-01 00:00:00,2018-12-01 00:00:00,2019-01-01 00:00:00,2019-02-01 00:00:00,2019-03-01 00:00:00,2019-04-01 00:00:00,2019-05-01 00:00:00,2019-06-01 00:00:00,2019-07-01 00:00:00,2019-08-01 00:00:00,2019-09-01 00:00:00,2019-10-01 00:00:00,2019-11-01 00:00:00,2019-12-01 00:00:00,2020-01-01 00:00:00,2020-02-01 00:00:00,2020-03-01 00:00:00,2020-04-01 00:00:00,2020-05-01 00:00:00,2020-06-01 00:00:00,2020-07-01 00:00:00,2020-08-01 00:00:00,2020-09-01 00:00:00,2020-10-01 00:00:00,2020-11-01 00:00:00,2020-12-01 00:00:00,2021-01-01 00:00:00,2021-02-01 00:00:00,2021-03-01 00:00:00,2021-04-01 00:00:00,2021-05-01 00:00:00
435,2,EAST,220,785,625,1065,481,297,1353,181,193,353,641,169,897,753,825,473,625,465,353,273,193,481,305,481,161,573,1305,929,289,1281,513,977,305,561,801,641,625,609,513
436,2,EAST,221,177,161,245,229,145,249,29,37,181,173,37,157,225,149,135,141,45,213,13,5,101,61,203,205,5,45,144,109,213,301,141,69,157,189,133,205,109,157
437,2,EAST,224,36,60,90,96,24,96,42,24,96,42,42,42,96,24,6,168,96,96,150,78,168,60,204,24,6,96,87,78,150,147,6,186,42,186,96,6,96,6
438,2,EAST,225,102,130,106,10,38,134,66,22,54,58,22,78,102,110,122,74,98,58,114,90,58,74,194,90,10,186,89,82,170,98,162,16,34,154,26,10,146,66
439,2,EAST,226,36,23,31,23,23,55,36,11,23,35,15,15,67,23,52,23,35,46,35,23,31,27,47,23,11,39,71,31,15,63,39,47,31,31,23,13,27,11
440,2,EAST,230,150,128,6,114,54,12,18,4,38,40,28,94,106,74,48,16,12,42,4,8,4,28,10,14,4,124,33,24,44,16,42,4,4,26,40,45,116,30
441,2,EAST,231,68,180,76,44,44,36,20,12,12,28,28,12,12,12,49,108,92,20,12,12,20,28,84,12,12,84,20,12,12,12,12,12,60,100,100,108,28,44
442,2,EAST,232,70,110,58,46,14,22,22,14,14,34,62,22,32,86,70,14,14,30,14,14,14,14,14,14,14,50,14,14,14,14,14,14,14,38,22,46,14,14
443,2,EAST,233,88,372,243,66,48,18,42,18,126,30,96,408,246,180,84,36,42,24,138,18,18,108,18,30,18,60,54,18,18,18,18,18,18,66,24,102,54,42
444,2,EAST,415,13,29,17,5,7,17,6,3,22,10,3,74,55,27,28,15,11,7,15,3,7,9,7,21,3,44,43,5,25,15,3,3,3,3,3,31,23,3
445,3,WEST,1,90,69,48,33,18,51,105,42,30,54,159,51,144,81,111,42,75,111,84,141,87,30,78,78,12,126,66,66,105,99,126,141,138,24,87,135,87,117
446,3,WEST,2,127,71,11,31,63,43,175,51,247,27,19,75,175,163,207,79,75,107,227,119,79,39,167,95,11,119,111,87,55,315,211,143,95,43,115,171,103,155
447,3,WEST,3,20,23,29,23,41,20,20,20,20,20,20,41,20,20,23,20,20,38,20,20,32,20,23,20,20,26,20,20,20,20,29,26,32,20,26,23,24,20
448,3,WEST,4,36,31,37,28,29,43,54,27,17,31,33,72,81,63,42,36,32,46,46,28,43,32,50,31,17,78,76,55,62,50,80,82,83,92,95,134,93,21
449,3,WEST,5,105,21,45,42,12,30,18,21,6,96,6,48,69,132,57,42,30,87,129,72,51,36,126,12,6,6,270,219,177,204,252,150,78,105,303,117,210,234
450,3,WEST,6,11,12,11,11,13,27,17,11,11,11,11,15,25,11,31,16,44,16,11,11,11,11,20,19,11,21,15,20,11,16,12,19,17,11,52,11,11,24
452,3,WEST,7,792,800,480,328,640,516,568,444,360,272,288,396,336,676,564,336,784,500,1032,900,472,392,492,200,488,112,212,288,368,320,808,912,912,296,552,672,312,240
453,3,WEST,8,197,287,305,167,191,233,134,329,254,107,167,239,263,302,305,164,317,272,287,200,134,95,143,29,5,89,101,89,143,113,233,371,329,227,131,167,113,152
454,3,WEST,234,19,20,32,14,22,28,16,36,25,6,16,42,12,14,12,16,20,28,38,20,20,14,18,26,2,24,14,2,8,14,20,16,22,22,12,24,14,14
455,3,WEST,9,337,169,295,163,235,283,283,220,277,193,211,223,319,307,229,115,211,349,298,286,157,361,349,49,1,7,73,61,127,82,253,226,331,187,199,349,301,109
456,3,WEST,10,19,19,19,19,19,19,19,19,19,19,19,19,97,61,19,109,133,175,157,514,547,460,277,205,19,91,151,151,241,259,538,571,205,331,427,715,331,295
457,3,WEST,13,3074,2732,2018,1622,2087,2288,3104,1838,1430,764,1238,2570,1659,2957,2906,3056,3032,1490,1214,2243,674,782,1256,1172,14,50,206,1316,782,1934,1628,2042,1850,770,902,1358,404,806
458,3,WEST,17,448,676,464,428,494,892,920,320,368,464,412,900,660,600,600,650,496,396,420,604,472,316,552,272,8,8,368,132,88,304,478,496,380,344,212,424,152,296
470,3,WEST,25,18,18,18,18,18,18,18,18,18,18,18,18,18,74,60,84,64,36,124,90,150,106,38,70,18,26,56,62,34,90,118,122,92,114,68,62,54,118
475,3,WEST,30,12,12,12,12,12,12,12,12,12,12,716,540,796,544,332,172,268,228,516,624,312,328,564,316,12,116,240,172,200,324,680,748,716,540,328,392,236,236
476,3,WEST,31,216,226,226,156,241,229,186,188,141,175,78,233,88,132,97,112,74,82,94,117,86,69,71,40,107,34,28,30,42,55,98,94,72,62,54,80,28,42
477,3,WEST,32,861,508,951,876,1248,942,1005,1089,954,642,717,1071,564,579,588,423,489,357,699,612,510,252,291,90,15,21,132,201,156,141,237,240,240,183,132,138,51,69
479,3,WEST,237,81,107,77,101,144,69,133,101,130,99,136,176,127,133,90,104,80,64,118,99,112,44,71,28,9,19,19,27,31,28,62,84,73,51,23,57,26,29
480,3,WEST,34,131,297,227,207,355,255,213,143,253,81,155,303,151,157,167,87,161,61,201,245,139,83,77,33,15,15,43,23,39,35,55,51,35,23,35,59,37,19
481,3,WEST,239,17,17,17,17,17,17,17,17,33,17,17,17,17,17,17,17,17,17,17,17,17,209,209,1177,17,17,120,25,17,17,17,17,65,17,417,17,17,17
482,3,WEST,240,8,8,8,8,8,8,8,62,74,20,8,14,8,8,8,8,8,8,8,8,8,8,80,308,8,8,848,8,8,8,8,96,809,308,158,62,8,8
483,3,WEST,354,15,95,47,127,151,63,23,135,47,15,31,223,143,39,95,87,39,127,15,15,47,15,23,15,15,15,23,15,15,23,31,15,1191,855,15,15,15,144
486,3,WEST,241,89,43,57,57,79,57,49,85,59,39,47,53,65,67,53,49,43,51,77,59,63,35,51,37,17,17,19,41,53,41,63,83,73,55,57,37,25,47
487,3,WEST,37,349,349,287,183,228,244,288,302,247,120,155,224,273,149,141,181,114,169,199,146,144,105,141,25,157,19,41,47,70,98,283,141,163,69,107,80,27,77
488,3,WEST,38,33,137,321,313,441,345,609,329,257,369,585,713,433,741,305,225,317,289,352,593,693,313,197,89,1,9,65,121,241,241,593,433,673,321,393,585,169,145
489,3,WEST,39,1511,1671,2015,1215,2063,1583,2467,2103,1367,1275,1291,1287,1303,1615,1603,1007,1087,1399,1639,1591,1219,587,1671,627,15,95,367,327,811,827,1947,1667,1647,959,943,1451,231,647
490,3,WEST,40,559,559,79,671,1359,791,1783,879,955,875,715,650,883,1239,795,527,639,715,1011,451,1251,515,771,223,15,31,143,215,327,487,595,659,559,291,359,667,151,159
492,3,WEST,355,39,5,19,23,41,21,13,15,23,15,11,53,15,17,13,37,17,5,15,35,13,13,58,5,1,1,19,26,48,43,69,25,71,56,25,10,1,11
493,3,WEST,243,239,251,197,161,149,107,251,215,224,191,119,305,110,215,146,134,101,119,131,149,185,107,194,104,11,59,41,101,65,92,77,137,215,179,62,167,29,107
498,3,WEST,45,2,2,2,2,2,2,2,2,2,2,2,2,2,74,2,42,6,9,37,14,86,62,92,10,2,6,18,34,68,66,44,97,126,90,79,114,18,100
499,3,WEST,46,283,367,283,403,373,313,427,487,241,208,289,493,301,223,283,223,229,217,481,442,496,277,355,79,287,25,61,205,187,235,286,265,421,457,367,349,97,175
500,3,WEST,47,2539,1987,2235,1803,2507,1707,2663,2159,1863,1815,1855,2695,1907,2411,1711,1615,1207,2143,2479,2515,2095,1623,1747,447,11,203,679,555,1255,679,2595,1439,2423,1431,1123,1527,475,1315
501,3,WEST,49,11,11,11,11,11,11,11,11,11,11,11,107,11,11,11,155,151,315,171,567,715,411,535,203,11,27,59,171,419,275,291,187,216,795,139,547,475,383
502,3,WEST,50,789,645,1037,853,565,421,773,669,685,725,589,805,637,485,493,445,253,581,525,877,813,597,681,109,13,13,109,245,365,349,453,517,530,429,557,597,173,241
503,3,WEST,51,2276,1466,2153,1346,1598,1478,1305,1883,1340,1565,1289,2165,1568,1490,1235,1430,842,1706,1466,1751,1643,1175,1640,623,20,50,230,320,611,563,1949,1478,1844,1421,608,1415,422,725
504,3,WEST,53,209,190,394,226,379,241,346,415,301,109,157,334,256,298,136,163,127,208,283,241,262,181,211,106,16,22,64,64,70,121,268,250,190,253,238,214,40,82
511,3,WEST,357,149,16,144,70,572,646,226,141,121,110,197,290,64,28,276,178,226,64,4,2,2,2,252,182,2,2,103,2,2,2,120,102,66,38,54,37,4,2
520,3,WEST,69,124,252,196,68,124,172,60,156,132,80,12,172,84,124,68,36,284,132,148,180,84,100,176,12,4,28,92,140,84,132,116,348,68,180,244,76,52,244
521,3,WEST,70,94,91,130,52,70,70,88,76,166,115,70,124,112,70,76,88,124,178,127,172,202,88,118,67,16,76,124,52,76,208,58,166,136,286,120,208,40,244
522,3,WEST,71,61,35,49,35,45,51,71,37,72,51,55,53,27,29,23,27,17,64,31,41,39,17,45,29,13,28,31,43,13,61,73,75,37,45,43,59,23,55
523,3,WEST,72,110,50,56,54,100,67,91,91,71,34,42,88,60,70,36,38,68,98,81,80,61,40,49,32,18,26,18,28,54,38,150,48,64,98,84,80,46,78
526,3,WEST,328,176,168,96,128,192,144,148,136,120,128,104,184,72,192,16,32,32,48,56,32,20,68,56,24,8,8,32,8,24,56,32,144,120,152,120,88,48,32
528,3,WEST,77,2,2,2,2,2,2,2,56,461,506,338,224,236,284,221,77,215,194,194,188,335,365,161,152,2,86,110,104,188,344,116,524,560,332,428,392,2,464
529,3,WEST,78,259,367,637,283,457,325,532,340,514,376,304,598,703,403,301,433,616,361,601,583,454,355,241,178,399,223,319,277,283,388,349,583,583,541,277,751,73,286
530,3,WEST,79,201,278,262,214,326,222,278,214,258,190,290,322,238,342,182,190,234,150,226,190,174,278,110,30,6,38,54,70,54,110,358,294,226,326,102,238,22,38
531,3,WEST,80,84,64,76,104,112,156,108,104,72,104,68,144,60,60,60,40,60,52,20,52,52,44,24,28,8,84,36,56,102,56,44,84,80,52,32,36,28,92
532,3,WEST,81,34,27,35,31,55,31,51,47,63,43,39,71,29,11,39,47,11,19,11,15,55,15,27,15,11,19,29,19,43,11,31,37,63,47,51,27,19,19
533,3,WEST,82,205,125,245,93,141,189,141,229,109,29,117,165,81,93,69,45,45,69,53,29,21,157,93,37,13,21,29,73,109,61,69,69,189,101,61,45,13,97
535,3,WEST,83,9,9,9,9,9,9,9,9,9,9,9,9,15,33,45,15,30,27,9,54,9,9,618,96,9,9,36,231,363,846,507,171,993,933,708,1266,251,903
536,3,WEST,84,5,5,5,5,5,5,5,5,5,5,5,5,11,5,5,29,56,941,23,92,5,29,932,203,5,5,65,119,950,1787,1379,719,2642,992,1517,505,1079,1901
538,3,WEST,86,170,38,166,254,302,266,290,260,413,245,110,242,242,26,128,242,50,362,158,98,302,182,218,50,2,2,14,26,110,146,146,164,116,158,182,50,14,128
539,3,WEST,250,146,170,370,362,402,322,202,330,322,274,282,210,306,194,330,146,218,314,298,234,162,170,178,42,10,50,26,58,98,106,130,274,314,170,194,130,34,114
541,3,WEST,359,14,116,122,218,164,134,218,14,104,62,86,206,134,194,158,104,56,164,110,62,68,146,128,26,14,26,14,44,68,62,116,107,218,50,86,134,14,44
542,3,WEST,88,250,186,68,243,295,184,284,205,182,170,145,161,179,248,136,186,178,153,183,160,122,228,232,64,4,44,58,126,86,91,224,186,187,133,138,131,52,72
543,3,WEST,360,110,86,64,46,62,62,98,94,58,58,74,110,70,50,58,46,38,58,78,46,58,38,34,18,18,18,30,38,34,42,42,34,90,78,42,38,18,26
544,3,WEST,251,644,614,356,458,497,443,737,296,452,410,368,740,461,434,218,350,668,260,206,356,143,230,329,98,327,134,152,182,242,164,194,314,338,296,170,206,56,227
545,3,WEST,361,32,114,93,142,106,158,118,126,134,122,70,142,86,138,74,90,77,22,134,66,66,62,42,46,18,18,22,34,54,38,46,42,78,90,45,47,29,38
546,3,WEST,89,331,693,533,381,437,593,373,453,537,549,353,657,381,333,309,349,617,341,277,501,265,253,269,133,5,5,101,125,117,133,269,173,429,261,165,245,53,117
547,3,WEST,90,14,20,24,22,22,54,18,34,22,22,18,29,20,17,31,15,24,35,23,22,24,27,30,15,13,13,15,13,15,13,26,17,27,16,24,15,13,30
548,3,WEST,91,19,43,10,33,34,52,28,82,70,19,13,37,37,46,7,28,7,43,37,34,37,13,79,22,7,19,16,22,16,16,43,58,40,16,49,25,13,13
549,3,WEST,92,14,14,14,18,22,27,22,30,22,23,23,25,26,28,31,17,34,16,24,21,43,14,20,16,14,14,18,19,28,20,26,17,19,16,24,21,14,22
550,3,WEST,93,15,15,15,15,23,71,51,39,55,47,35,43,63,59,39,39,39,51,23,63,55,55,31,15,15,15,23,39,67,31,23,27,35,35,55,39,35,39
551,3,WEST,94,3,3,3,3,3,3,3,3,3,3,10,6,12,5,12,3,11,3,10,11,7,7,7,6,3,3,3,7,8,8,9,10,12,4,11,8,4,3
552,3,WEST,97,265,82,82,88,244,214,133,118,241,58,82,88,88,100,97,166,52,82,82,82,100,160,106,58,10,52,16,34,31,13,106,136,130,106,40,130,109,61
553,3,WEST,98,132,90,60,6,78,109,111,126,177,135,96,126,126,120,90,78,84,228,84,123,156,168,201,42,6,6,24,66,60,108,48,60,78,168,246,90,60,42
554,3,WEST,252,134,140,158,116,158,152,134,74,105,98,176,134,38,104,74,164,125,116,182,47,110,116,89,44,14,32,14,50,134,20,170,56,104,80,80,80,119,80
555,3,WEST,253,53,35,36,27,24,46,46,27,40,37,41,43,31,31,15,21,17,29,15,13,21,9,9,9,9,13,13,9,19,33,15,15,21,11,31,13,9,9
557,3,WEST,254,18,18,18,18,18,18,18,18,18,18,18,18,18,18,30,52,60,38,45,33,48,36,30,32,18,18,25,43,30,26,52,35,34,36,20,39,29,35
558,3,WEST,331,674,798,798,826,626,738,1120,802,654,320,362,1110,670,704,866,338,830,510,798,446,702,430,422,246,583,78,162,218,394,694,1084,320,1006,706,442,634,224,402
559,3,WEST,363,16,368,1120,688,864,232,528,544,720,592,432,1072,400,592,720,340,592,488,800,704,720,464,768,208,16,56,96,208,296,356,312,448,944,736,400,428,176,608
560,3,WEST,364,14,398,571,774,910,1014,1190,502,814,974,430,734,614,782,342,718,390,410,1046,902,670,422,566,182,14,58,202,342,286,294,554,294,510,1142,666,470,94,510
561,3,WEST,255,1519,871,1475,1639,1627,1375,2307,1831,1679,1235,873,1220,1037,1027,1319,671,1471,1251,1773,1957,1319,647,1221,667,11,99,371,499,795,735,1689,1025,1823,1171,1261,1355,497,1531
562,3,WEST,332,184,238,208,130,160,253,298,94,280,70,64,129,190,88,106,190,100,64,232,76,133,64,178,70,4,10,52,76,106,148,136,115,118,4,148,106,52,46
563,3,WEST,365,42,133,154,186,234,154,142,154,186,170,106,394,106,186,134,66,58,234,106,282,58,122,202,42,10,10,10,42,90,50,98,42,122,122,202,74,18,74
564,3,WEST,256,1475,1443,1155,1355,1411,803,1179,955,935,503,643,1247,699,771,939,591,531,1051,915,799,439,595,619,259,11,11,291,251,795,467,1011,923,875,899,611,635,191,1315
565,3,WEST,366,362,274,178,266,330,122,386,266,234,146,202,266,282,178,378,146,226,170,148,294,266,138,170,178,196,18,42,146,224,90,134,292,278,146,226,170,56,42
566,3,WEST,367,120,100,76,84,110,74,62,52,68,32,50,94,106,72,88,42,66,54,62,78,44,32,58,30,10,10,44,46,62,62,26,20,100,42,86,80,32,50
567,3,WEST,257,1034,997,768,424,762,792,1066,697,461,219,279,919,720,815,504,730,420,692,681,877,640,224,532,218,575,22,374,548,478,644,834,582,781,340,452,578,279,476
570,3,WEST,370,18,626,18,619,946,1186,1010,914,658,914,702,1234,402,530,706,706,754,578,418,818,1094,674,566,298,18,50,194,330,642,146,490,754,1186,642,530,354,50,526
571,3,WEST,371,10,562,882,1098,610,746,818,602,1090,466,866,658,458,762,626,546,362,506,586,514,658,542,602,138,10,10,266,274,506,530,522,650,762,586,450,490,58,434
572,3,WEST,258,1165,583,739,913,867,787,1189,741,619,446,602,1302,721,882,753,646,503,786,820,665,687,492,719,209,19,45,158,339,541,616,460,749,995,656,599,713,206,560
573,3,WEST,372,408,252,240,228,222,240,384,396,284,108,168,144,252,180,144,372,252,120,180,252,408,180,584,144,12,24,180,36,96,156,224,348,168,68,108,264,72,96
579,3,WEST,263,1,113,257,145,249,233,241,153,153,113,105,369,313,273,377,201,1,329,297,441,297,233,401,257,1,81,145,337,269,585,785,300,529,345,681,449,321,265
580,3,WEST,264,1124,1010,1118,1016,1808,1220,1664,1358,1442,791,536,3230,1946,3503,4280,3038,2807,2420,2690,4124,4784,2450,4367,1592,2,2942,2396,2072,2768,5660,2566,2768,4304,3350,2396,2960,1334,3812
581,3,WEST,265,13,13,13,13,13,13,13,13,13,13,37,13,49,43,43,19,37,13,49,43,49,79,61,13,13,79,37,19,139,115,149,103,52,79,133,133,31,79
583,3,WEST,267,14,42,146,62,118,150,218,166,90,50,134,198,98,182,94,78,158,190,86,198,190,102,166,126,10,26,212,1074,198,274,310,276,406,270,376,286,130,194
584,3,WEST,268,947,691,883,1223,1759,707,1639,1235,1387,571,1075,2307,1443,2367,1251,1235,1811,2615,2055,5371,1207,1563,2217,5679,3,483,1755,5787,1651,3079,4339,2607,4715,1911,3115,2323,1811,2739
585,3,WEST,374,4,4,4,4,4,4,4,4,28,4,4,4,30,70,16,4,4,8,16,34,4,88,4,102,4,10,10,66,184,740,344,140,46,402,152,292,4,94
586,3,WEST,269,9,13,9,73,29,59,173,89,97,133,89,191,125,191,191,155,117,99,95,123,135,75,167,81,9,39,45,29,51,59,85,97,125,57,63,187,29,107
587,3,WEST,270,54,114,54,42,42,58,128,130,138,88,104,131,88,26,232,190,262,102,186,164,228,158,164,64,10,26,82,50,48,186,222,208,208,124,160,230,64,230
588,3,WEST,271,868,492,572,632,768,588,1984,1392,1808,1268,1412,3816,2372,3724,1688,1652,2044,2224,3924,2640,3044,2536,3044,812,1816,184,956,808,948,1192,2060,3652,2704,3892,880,2624,844,2956
589,3,WEST,272,17,17,17,17,17,17,17,17,17,17,17,17,17,17,101,93,53,193,179,81,147,233,171,41,17,41,29,29,111,97,145,237,285,197,277,357,35,179
590,3,WEST,273,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,18,8,10,11,16,13,12,16,11,8,8,11,10,14,14,18,17,16,21,21,10,8,11
591,3,WEST,274,20,20,20,20,20,20,20,20,20,20,20,20,20,20,221,161,209,131,125,125,152,176,206,77,20,38,74,170,125,71,110,92,98,44,83,92,20,128
592,3,WEST,275,44,410,171,170,158,374,533,233,182,377,359,272,254,245,179,128,134,131,179,155,152,92,80,62,20,110,104,44,104,44,98,170,68,56,50,86,62,32
593,3,WEST,277,166,74,6,114,126,132,80,110,98,184,120,92,82,110,70,50,96,78,94,84,87,54,84,34,6,18,38,58,158,70,82,78,92,58,166,62,26,32
594,3,WEST,278,361,321,41,297,497,193,397,281,145,201,217,297,145,209,169,185,233,273,201,177,185,177,137,89,17,17,121,97,121,177,193,241,169,105,217,181,121,153
606,3,WEST,123,284,222,148,68,54,80,204,72,52,27,39,226,186,128,78,88,63,78,51,100,41,28,34,42,6,344,146,58,129,142,140,86,126,67,136,120,276,110
607,3,WEST,289,139,83,95,55,159,59,135,75,19,43,15,139,70,31,117,31,75,31,23,71,19,43,75,27,11,35,35,63,23,91,83,39,119,71,43,155,83,95
608,3,WEST,124,136,268,54,46,62,37,98,106,81,58,34,112,278,60,69,55,15,61,82,219,67,58,97,49,2,187,170,90,73,143,162,170,252,108,129,398,405,407
609,3,WEST,339,80,116,56,20,38,50,68,44,56,14,74,74,152,47,68,98,44,38,80,122,8,74,98,8,8,224,140,38,47,14,122,26,92,62,50,188,29,62
610,3,WEST,341,12,12,12,12,12,12,12,12,12,12,16,177,40,137,48,21,22,46,50,24,30,16,28,18,12,86,26,22,14,76,42,24,38,24,51,60,40,72
611,3,WEST,290,4,4,4,4,4,4,4,4,4,4,34,664,634,292,184,70,19,52,136,34,112,40,88,28,4,119,145,70,40,76,154,40,94,70,118,121,88,154
612,3,WEST,126,120,120,88,8,8,32,48,24,16,136,8,8,39,8,56,8,8,24,8,36,8,8,8,8,8,80,8,8,8,8,24,8,72,96,56,80,8,32
613,3,WEST,127,157,205,69,13,13,37,37,53,33,77,57,165,101,405,165,69,29,29,77,269,144,13,77,13,13,249,37,93,93,85,149,93,149,165,149,333,149,61
614,3,WEST,291,82,118,10,8,24,4,64,36,16,4,8,164,64,96,40,4,76,24,20,4,16,12,64,8,4,412,24,20,64,4,60,20,60,52,20,52,16,48
615,3,WEST,343,325,33,290,77,85,247,579,139,119,55,133,685,751,495,307,151,171,215,179,207,83,115,433,131,15,865,189,123,235,369,375,115,219,225,179,747,319,327
616,3,WEST,292,324,6,628,46,58,166,558,48,94,30,98,534,446,478,398,230,118,162,138,182,62,106,310,30,6,237,108,166,162,378,286,78,112,138,112,338,126,358
617,3,WEST,128,16,16,16,92,208,164,44,16,192,64,112,176,120,48,96,64,160,152,96,182,208,120,122,78,16,16,24,16,16,16,32,16,16,16,88,252,72,48
621,3,WEST,132,1063,499,229,337,589,409,601,616,355,157,355,532,319,211,319,571,211,607,427,457,553,823,355,289,463,319,319,439,442,526,409,670,523,1057,799,583,403,229
622,3,WEST,133,380,404,356,164,624,476,500,596,476,212,68,332,236,92,212,236,212,356,80,408,332,492,332,496,20,188,68,508,476,204,480,346,544,620,428,576,92,168
623,3,WEST,134,367,55,79,31,103,55,151,199,31,231,103,247,47,107,167,119,179,279,119,99,423,135,271,257,7,55,79,103,103,79,323,127,223,255,263,287,127,127
624,3,WEST,382,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,47,47,38,87,47,47,15,15,15,15,15,63,87,83,39,15,111,175,39,15,15,35
625,3,WEST,383,13,13,13,13,13,13,13,99,13,149,109,185,121,129,161,13,135,183,81,99,135,113,127,45,13,25,109,37,277,13,13,109,13,21,13,13,13,277
626,3,WEST,137,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,162,2,242,162,194,2,2,2,2,122,162,162,322,2,75,162,82,2,402,2,186
627,3,WEST,139,91,35,27,11,27,3,27,3,3,35,15,35,47,47,15,43,3,11,11,44,3,11,45,9,3,3,139,43,11,19,59,27,27,223,27,177,27,41
628,3,WEST,140,94,110,14,14,14,46,174,94,46,46,14,54,354,302,94,94,150,62,46,338,238,110,542,30,14,62,46,62,374,366,62,158,62,30,1238,214,94,214
629,3,WEST,141,32,28,28,20,24,28,40,24,20,20,28,40,36,36,28,132,52,50,20,48,48,36,24,60,20,20,20,40,107,50,42,224,98,24,40,24,20,36
630,3,WEST,144,152,144,74,56,64,40,118,68,52,32,88,88,128,132,146,50,76,66,154,64,132,32,68,28,20,48,36,20,20,76,28,72,48,60,68,48,64,56
631,3,WEST,145,14,14,14,14,18,50,210,42,86,42,56,98,186,326,164,158,108,154,44,144,134,20,164,56,14,38,122,110,68,62,86,62,128,98,14,210,76,80
632,3,WEST,146,5,5,5,5,5,101,357,209,93,133,89,191,701,65,305,41,129,269,161,305,149,65,353,89,5,5,17,117,149,341,705,149,197,257,521,333,5,5
634,3,WEST,385,42,18,26,28,14,12,12,26,22,16,30,36,44,36,24,20,32,22,13,46,18,12,24,18,12,12,16,14,20,20,24,16,14,20,26,26,18,14
635,3,WEST,386,260,100,60,4,44,84,68,68,68,28,32,116,124,124,92,68,52,4,4,28,36,12,68,4,4,4,36,4,4,52,52,180,112,100,108,68,68,28
636,3,WEST,147,303,471,213,141,705,249,423,339,627,243,120,342,438,306,234,195,297,183,117,66,105,111,339,381,9,21,9,234,333,96,105,93,129,171,213,105,9,39
637,3,WEST,293,110,146,124,68,116,136,156,136,82,28,52,94,122,140,96,76,94,108,91,8,212,49,141,37,2,24,8,34,90,108,157,48,154,76,96,161,4,44
638,3,WEST,148,134,118,102,50,38,50,94,72,30,60,34,120,114,72,76,64,74,84,49,8,82,56,84,2,2,8,32,54,133,116,71,68,122,80,90,87,41,80
639,3,WEST,149,276,402,457,207,373,279,552,207,174,146,141,536,440,396,298,253,432,395,344,290,282,176,410,22,8,40,95,120,212,176,474,208,206,244,190,351,128,174
640,3,WEST,387,47,41,78,46,53,77,64,49,48,11,29,40,48,19,31,48,29,29,45,41,9,21,9,59,3,13,3,25,57,19,29,49,39,31,137,11,15,17
641,3,WEST,150,174,207,183,45,69,333,357,267,177,111,63,195,255,117,273,108,153,165,201,159,207,207,177,51,197,93,87,243,261,216,267,378,399,261,291,231,375,147
642,3,WEST,151,349,325,317,309,229,261,717,365,261,293,69,309,285,317,301,197,1049,453,333,529,485,317,645,405,13,253,385,289,413,709,1237,721,969,853,1513,1433,397,277
643,3,WEST,388,123,51,195,82,131,187,155,107,83,11,27,19,171,59,99,27,83,83,83,95,147,35,171,35,3,3,11,43,75,11,99,3,135,51,163,59,3,27
644,3,WEST,152,22,52,46,20,28,76,40,52,52,8,60,30,72,56,32,52,44,52,4,40,26,12,44,4,4,4,44,76,42,90,41,32,52,36,48,64,40,20
645,3,WEST,154,18,18,18,18,18,98,18,18,58,82,74,98,82,106,98,42,74,58,42,18,82,90,178,26,18,18,18,18,86,106,110,90,250,72,54,194,34,26
646,3,WEST,155,5,5,5,5,5,59,5,47,11,23,41,11,17,5,11,23,8,20,11,5,35,113,41,47,5,5,35,5,29,41,26,41,71,83,17,23,5,89
649,3,WEST,157,11,11,11,11,57,163,149,187,300,107,143,307,135,181,153,63,154,97,61,87,191,92,135,55,11,11,15,17,43,56,139,105,123,148,118,128,27,50
651,3,WEST,158,18,18,18,40,56,62,110,22,60,148,96,178,88,73,106,46,65,40,44,48,66,72,52,44,18,18,18,25,51,46,46,57,28,112,39,46,18,38
652,3,WEST,159,95,41,18,17,45,33,46,53,42,33,29,74,67,38,75,83,58,27,17,35,33,33,51,29,17,17,27,22,43,41,31,59,53,45,28,27,17,33
653,3,WEST,160,10,10,130,10,97,352,172,415,445,502,226,301,403,322,856,394,367,124,397,250,340,301,160,100,10,10,46,88,433,328,385,451,616,622,349,442,49,250
654,3,WEST,161,201,51,3,3,327,189,261,300,498,195,219,262,270,201,333,303,405,120,147,183,417,261,183,93,3,15,129,87,321,441,324,279,666,507,333,576,87,333
658,3,WEST,165,14,14,14,14,62,98,66,117,286,254,148,296,132,118,110,126,104,118,78,90,130,82,146,86,14,26,42,40,128,116,226,214,194,118,122,130,16,70
659,3,WEST,166,20,20,20,32,122,140,170,126,374,362,188,245,143,74,128,134,95,110,62,86,74,86,146,74,20,20,20,32,101,89,239,119,221,218,161,116,20,50
660,3,WEST,167,129,305,465,281,177,337,225,185,469,225,265,186,225,281,217,113,257,209,121,377,209,185,113,49,1,1,1,9,97,137,161,65,217,185,85,65,1,57
661,3,WEST,168,71,89,119,143,77,47,119,68,71,23,47,137,143,65,113,41,50,41,83,23,101,71,35,53,17,17,47,17,53,83,80,41,83,59,65,53,17,17
